# timestamp sample_interval gyro_x gyro_y gyro_z accel_x accel_y accel_z
0.85 0.01 0.0063582489282015065 -0.005762804068180963 0.6379251713997733 -0.5056346483868492 -0.20293307605255775 0.10598572617414898
0.86 0.01 0.0003364243552880079 -0.01095477171156669 0.6195982641141895 -0.28528274241066537 -0.1910488712273672 0.07486543252348987
0.87 0.01 -0.007950310930278365 -0.010224535936147163 0.6253994472868308 -0.37030496955566033 -0.14058984824266313 -0.0073993449696147795
0.88 0.01 0.003675654079160507 0.013481895001594666 0.6158098252423773 -0.3949539217897621 -0.24453665525840523 -0.08784917326756572
0.89 0.01 -0.0037928245175825217 0.007350715760876008 0.643515416608297 -0.3582369572738234 -0.21866616493177793 0.12395742273575344
0.9 0.01 -0.0039741937338259 0.003572262226927219 0.633921173967431 -0.34177579406664044 -0.24696825998843394 -0.04759077718672356
0.91 0.01 -0.01115950402003192 0.012649815659421375 0.6123676021118952 -0.31402769755834303 -0.11819586619392292 0.059112025208204626
0.92 0.01 0.012989840524293287 -0.0034880315772702355 0.6234133503424505 -0.3745825840145578 -0.23789464108337588 -0.06261269808279375
0.93 0.01 -0.004249720960073682 0.0016856346877398933 0.6369655189478663 -0.2563503467109628 -0.2650310382973716 -0.04833691011660163
0.9400000000000001 0.01 -0.00236386734480692 0.0033005345260290787 0.6279000397990068 -0.41975333372390056 -0.17049541909875585 -0.016589971075330414
0.9500000000000001 0.01 -0.01854242638157664 -0.003335917494577472 0.6198708251869991 -0.2570633577628624 -0.39606393352140634 0.17012188483949597
0.96 0.01 -0.006723915916289171 -0.003516282222659001 0.6346541469235926 -0.20485774535547616 -0.3433117103247824 -0.019729349416039113
0.97 0.01 0.021106592368971677 -0.003632926447121412 0.6382852018105398 -0.3091564637248076 -0.4389570987161151 -0.10092323561216031
0.98 0.01 -0.005214118207649059 -0.0031151590754492186 0.6138527027937478 -0.3872471537365626 -0.11947436556209362 0.06067339147967113
0.99 0.01 -0.011889228505047212 0.01243554301892584 0.6281465158426973 -0.20392999672632733 -0.12193201300586469 0.07562079734844541
1.0 0.01 0.013470116820414798 0.0027936075327853367 0.6284863282228164 -0.19348866733054979 0.07057445940445176 -0.16260694687448368
1.01 0.01 -0.01900126732378935 0.012629338033283031 0.617973881750816 -0.3506366408626545 -0.41149641907650625 -0.0863551076548635
1.02 0.01 0.0026325151713987617 0.00045275705413533286 0.6396314774612489 -0.2359591199895461 -0.13352269734311906 0.0038856198887637313
1.03 0.01 0.008765894196002525 0.005950412011609525 0.6294707585518411 -0.14571577975476296 -0.2616176644217953 -0.004824175702186546
1.04 0.01 0.00044268117085919224 0.012969411149868697 0.6305064935654461 -0.29505888744463554 -0.18849508020508002 -0.08754050369980908
1.05 0.01 0.005874753846912689 -0.006345439082227118 0.6025700694941937 -0.45029910104616866 -0.39871730877443945 -0.09143329041293569
1.06 0.01 0.014132823485388192 -0.0009499473918098768 0.6267413437423643 -0.44057703467236586 -0.4368803014111249 -0.03056015412598916
1.07 0.01 0.006237710387276642 -0.004537947295971251 0.6250253575730975 -0.40632150656650823 -0.24547506757700205 0.04093501785558165
1.08 0.01 0.016785765568657622 -0.0031722516879146745 0.6034589121164904 -0.25922318534498706 -0.3173012756178262 0.21341314163010977
1.09 0.01 0.013049763071357396 -0.0003017845705962464 0.6246778175905996 -0.3990909067197995 -0.2970567341377714 0.020293229245225863
1.1 0.01 0.001430827705956988 0.026534268066085068 0.6319850996577705 -0.5158229454128633 -0.26911775508076363 -0.10135893723103251
1.11 0.01 0.012718329803434488 0.003627870278169734 0.6305110551879486 -0.49889396926008456 -0.30348480916094017 0.1691145327905037
1.12 0.01 0.006688009535239735 0.0032811851337494814 0.6303920225107094 -0.418739198403681 -0.41576441025429145 0.17766597941170859
1.1300000000000001 0.01 -0.00360089672731945 0.00878823465454439 0.6262537390058043 -0.20488188836585586 -0.27147720839986195 -0.054505607084637586
1.1400000000000001 0.01 0.0033707835755506276 0.011136354622216798 0.6275399962190086 -0.36993265052185254 -0.19047327879759254 0.25050940273560407
1.1500000000000001 0.01 -0.0014777848912127154 0.002604774654127433 0.6339017172774595 -0.326710247423777 -0.38546201692026916 0.046669038019082607
1.16 0.01 0.011480752528490897 -0.006904857237994708 0.6264873531353539 -0.5111089309006692 -0.3292506979118552 0.10444135153314174
1.17 0.01 -0.005479884664886781 0.00495522955453129 0.6193844340975198 -0.33985616762261317 -0.15932845035436527 0.03119223675850338
1.18 0.01 0.006553008163833775 -0.0028144689873067425 0.620141534013219 -0.19280863394914224 -0.3456281225129376 -0.12918234216148208
1.19 0.01 -0.006723901383485579 0.007970221937174466 0.6203870638223455 -0.24805258408327935 -0.3077987863657778 0.02453740548067547
1.2 0.01 0.0025552047472242566 -0.00011194384921381993 0.619243384299072 -0.3002420554698248 -0.3849560001812854 0.10792900437260391
1.21 0.01 0.004796764957797828 -0.004808246000834298 0.6127689881708784 -0.2173211051070803 -0.25108222255652435 -0.13546817589845303
1.22 0.01 0.007255933615899577 0.0016542362979673258 0.6212171370004507 -0.30098657713350224 -0.2233645382384476 -0.12053451381663959
1.23 0.01 0.005795079367183292 0.019145884227568043 0.6298931140357007 -0.3738611993609184 -0.3154518559780818 0.11662684636650603
1.24 0.01 0.012060962779917335 0.0006886305551892473 0.630615704320083 -0.27117837682668067 -0.1753856646357334 -0.15456461048189268
1.25 0.01 0.0010967494416357386 -0.003343332483943607 0.6487803146187305 -0.3674561929335251 -0.18928551024685444 -0.06786043040422567
1.26 0.01 -0.010291539635555822 -0.015960105173239827 0.6310275669423336 -0.22819765076799967 -0.2875842146887046 -0.01834490449253492
1.27 0.01 0.007790595132032236 -0.00967528958388108 0.6262310308177738 -0.24432226424725695 -0.3314465655914144 -0.028848784716721837
1.28 0.01 0.006198811811533984 -0.016506608688235322 0.634768348656047 -0.2457985721103102 -0.19482372529368092 -0.15190708788767893
1.29 0.01 0.011002264329177286 0.005320358735548857 0.621504365008151 -0.3506386968475909 -0.30316042089144074 -0.00021566127674495846
1.3 0.01 0.007356476125782201 0.0033069890430275184 0.6326381933965105 -0.4027263094106437 -0.20573531780562643 0.08688450282324267
1.31 0.01 -0.0015193113981832591 -0.009248121605469981 0.626636789540068 -0.10907182007914926 -0.13301195579275005 0.052341950830677546
1.32 0.01 -0.004325935188410216 -0.0012900947010556754 0.6281843763865014 -0.2591672236404461 -0.44999734181413664 -0.04917842023013816
1.33 0.01 -0.004012636817409559 0.012549477184548265 0.6409130511553408 -0.3560226852252893 -0.43058703287723676 -0.03853318571610841
1.34 0.01 -0.006790274179963256 0.0019856064480704033 0.6444715028561113 -0.29569653641362403 -0.2312574145022023 -0.1180841745175786
1.35 0.01 -0.008719038212157575 -0.006115251888679804 0.626449389782432 -0.48002438280529036 -0.19631993747488988 -0.10958580039023647
1.36 0.01 -0.0007003742549926828 0.005129855438093408 0.6254957578784918 -0.2989463007696703 -0.3379753238758194 0.295138612861389
1.37 0.01 -0.007595867864175708 0.012056518127363318 0.6354179549121257 -0.044655370653490206 -0.30568363427841805 0.045245458592969516
1.3800000000000001 0.01 0.001171598735369168 0.013244972821044268 0.6258977069824448 -0.12715471493340758 -0.2426772142872047 -0.08449102763104463
1.3900000000000001 0.01 -0.008696798284893241 -0.011260463607689657 0.6269422535548803 -0.368487375777463 -0.2203478459319918 0.05445646445849178
1.4000000000000001 0.01 0.012217420814465356 0.0014684151450905475 0.6276454624287646 -0.3376164848663576 -0.246609395792887 -0.02223985974200596
1.41 0.01 -0.006944794491489299 -0.007554390537254573 0.617834665261001 -0.30303483464686576 -0.4168565468649676 0.13885798761276844
1.42 0.01 -0.0071898272908052846 0.0023326692643337514 0.6260050143102217 -0.18655930646289548 -0.33012554753351986 -0.16278331160821125
1.43 0.01 0.010284570218447992 0.006976157619623754 0.6289546549124214 -0.22224758584001858 -0.30042857889310925 0.03362989890937982
1.44 0.01 -0.005207662114042544 -0.010263124902105566 0.6292466622838664 -0.267519169983241 -0.4437705890989071 -0.1618934763635983
1.45 0.01 -0.003744373016422715 -0.0021707380993313662 0.6309574404474425 -0.21811734740588745 -0.41691177385950995 -0.18905413512310693
1.46 0.01 0.01703900519023566 0.018361022179414998 0.6387724160049976 -0.23046844446043682 -0.2374085847124468 -0.2039899153199091
1.47 0.01 -0.02730488694128396 0.01678625891490912 0.6437425355189755 -0.41329073321189047 -0.1006140096047217 0.012446683165582898
1.48 0.01 -0.003627472290474786 -0.0019960138252481125 0.6301578981132321 -0.267750488129761 -0.3459126842726156 -0.19662036701749047
1.49 0.01 -0.004187539061881765 -0.0018719031982613581 0.6302197993887175 -0.24624372300106073 -0.33529398247155157 -0.0058387980682581345
1.5 0.01 -0.012512130866715378 0.008850539973258173 0.6256551083549976 -0.32862908747790376 -0.3021661992895745 -0.1377895884665138
1.51 0.01 0.003948258133740554 0.00927896160693642 0.6363285225668717 -0.3995712029644551 -0.3361641290723179 -0.019482219284149956
1.52 0.01 0.007009211289320766 -0.0017360804574542985 0.6151225526114231 -0.28845949226202006 -0.3518938148212301 -0.24313119221113333
1.53 0.01 0.005198695833820182 -0.007457475623303791 0.6371049987390989 -0.23803308512118507 -0.4277900459126231 -0.07958047551775284
1.54 0.01 -0.01098395472202304 0.004480954834505363 0.6383467260339217 -0.3386839902976833 -0.3983583819604631 -0.08331254173221721
1.55 0.01 -0.008764180226360668 -0.008238602946731335 0.6273748902154003 -0.09311657399081869 -0.36079890796019404 -0.128196075109294
1.56 0.01 0.011374238108965743 -0.011729794816983271 0.624791128663109 -0.24727311720342116 -0.31111316215727375 0.09885189463881958
1.57 0.01 0.011391040085217175 0.0028186930512341052 0.6238804665623491 -0.2179989870595351 -0.588809729217915 0.02554239649593636
1.58 0.01 -0.009532555696748731 0.0037942600998484973 0.6190918173663095 -0.20557613008692466 -0.21945922213192237 -0.09099179753868492
1.59 0.01 0.006892861088974447 0.01027580571606719 0.6401108486782212 -0.18162188705957188 -0.3973654185886166 0.0582658472335143
1.6 0.01 -0.004654680440396605 -0.008603494453336637 0.6217253513083805 -0.4214348432181859 -0.29492560675808466 -0.06705447591140139
1.61 0.01 0.00183951360591357 0.0026833125290269943 0.6211159349358464 -0.15144578322741248 -0.22030409464777295 0.04706672969389123
1.62 0.01 0.002771475066083529 0.002942834333592956 0.6348075081539428 -0.23322142264149007 -0.43504568581336983 -0.012139731269218917
1.6300000000000001 0.01 -0.02016691699998807 -0.005336695574112036 0.629470938192458 -0.19189349746834486 -0.3104656605932556 0.011618066217286007
1.6400000000000001 0.01 -0.011697384354602602 -0.0008483845133742536 0.6333326502027987 -0.26846997864720257 -0.34926959671021024 0.24846197077578142
1.6500000000000001 0.01 -0.0175215285630262 0.012658243588936824 0.6197848986442379 -0.31290605759263695 -0.2687951476570569 0.04212898309434624
1.6600000000000001 0.01 0.008931586241061227 0.005330465976537354 0.6503403556646982 -0.09621530401456004 -0.4364753319555973 -0.014560785020502865
1.67 0.01 0.02228832950347372 -0.00446704203761241 0.6449729187973905 -0.13329585778099695 -0.2579487948967212 -0.05050102469044926
1.68 0.01 -0.016532923790129925 -0.010268276967867005 0.6380369170133381 -0.22021565207323096 -0.45395772127884204 -0.0089827823403575
1.69 0.01 -0.005994485439237787 0.012806064018503911 0.6363311544759971 -0.22708046501631846 -0.34802770509049985 -0.0845686747635898
1.7 0.01 -0.012266001194673623 -0.008776172744175614 0.6240328376570732 -0.28681600886531 -0.3152297239429814 0.013150469302278171
1.71 0.01 -0.001003523776731395 -0.0052737408187277035 0.6237110130135615 -0.26353073002412386 -0.25556219994744145 0.08367340675221752
1.72 0.01 -0.014114639705036047 0.022656292151388292 0.6203327523369374 -0.22419849361805813 -0.16553525570710925 0.11780904368596368
1.73 0.01 0.0073365893683224 0.01940938420560152 0.630703415179897 -0.1563207101650066 -0.2799257540915489 -0.011170645360688309
1.74 0.01 -0.0055306403063311695 0.005343115453542695 0.6361166584542541 -0.17783937655329743 -0.417946324520823 0.023346871390142146
1.75 0.01 -0.015783050772855266 -0.005547405863992361 0.6251480888198746 -0.22703041303966393 -0.29391597599210156 -0.09557519170771828
1.76 0.01 0.007694563720230236 -0.005036643672880695 0.6516537695888086 0.12863390021808024 -0.30500686599270976 -0.08450545261794529
1.77 0.01 -0.01505473691253506 -0.010010361675758236 0.6171649898905779 -0.3294857581310727 -0.30943184632086146 0.021810893863422255
1.78 0.01 -0.011087158652489094 -0.002475592934771417 0.6340118804544298 -0.07926632602530467 -0.276342706986055 0.03338508676718573
1.79 0.01 -0.016679437126203345 -0.0038312767485019278 0.6352844379924015 -0.21272491137603378 -0.39807477769046473 0.062317893770573375
1.8 0.01 -0.001734071318671455 -0.004587878009245464 0.6376434100939282 -0.01564016012032579 -0.387885398538908 -0.21236605568002412
1.81 0.01 -0.02148994596195041 -0.0018503706262303482 0.630991911137515 -0.18744492022786402 -0.4861051737689484 0.009149812302160385
1.82 0.01 -0.010168496321961637 0.0065046299656697565 0.6317500723343071 -0.03895401044655149 -0.245231477531157 0.07135006907279985
1.83 0.01 -0.0005177125801641833 0.02294074477705384 0.6422869387630055 -0.18485884492834673 -0.3638046018143797 -0.07730828260797823
1.84 0.01 0.014792785946649283 -0.009496150893711664 0.6205677901261302 -0.11622889681308052 -0.31827328344316197 0.15797809467002422
1.85 0.01 -0.0019757612757618833 0.013228182464956448 0.6312177545637934 -0.22417692616114293 -0.26028509773111574 -0.13412328969793133
1.86 0.01 -0.01683608360647904 0.004793195420129216 0.6132279821935291 -0.28261962668058765 -0.36598842125176867 -0.10781938000220902
1.87 0.01 0.010494775688906902 0.003951237556593189 0.6368777834742277 -0.12345878885381877 -0.41730560280190954 0.05943869043636857
1.8800000000000001 0.01 -0.0014865474648617875 -0.01777758947830227 0.6324524693896119 -0.48404535291233153 -0.3929444066428046 -0.029585924408094124
1.8900000000000001 0.01 0.0021684894384381417 -0.0015824527210878553 0.6286277472314422 -0.2286681459463017 -0.1575406588218112 0.1734305342341956
1.9000000000000001 0.01 -0.010352118929110024 0.009796165552232504 0.6239047991002336 -0.28464519048688264 -0.6277776679813272 -0.025248250848418377
1.9100000000000001 0.01 0.012951679329356263 -0.005236792518344108 0.628196894859729 -0.2624355602716365 -0.39584315468130526 -0.0353927283307957
1.92 0.01 -0.016793585597889633 -0.005423073327873668 0.6316913677470577 -0.11714473939520438 -0.37340427092960926 0.10175907676361523
1.93 0.01 0.0013919601798563145 0.02090243587294006 0.6142665160025437 -0.13299200077017811 -0.3055515150823512 0.0066373965192699615
1.94 0.01 -0.007765155069403339 -0.0008293492244247974 0.6343979416707937 -0.06708486425227321 -0.49670496240879436 0.020002667605971275
1.95 0.01 -0.01143478575918653 -0.011414590977374541 0.6386634890385965 -0.1347180347675106 -0.49604436134037927 -0.19440992221789252
1.96 0.01 0.015382456136103574 -0.0029146534869502905 0.6271006346787067 -0.15654288022325355 -0.35122056995840295 0.1424493100790832
1.97 0.01 0.005969192825317557 0.01320335406041387 0.625223057306137 -0.16908598136573189 -0.47803260464217784 -0.08218377199412437
1.98 0.01 -0.005937356588351292 0.0018452711144449606 0.640432670732946 -0.19409595578428207 -0.4551655151032637 -0.025403626433998044
1.99 0.01 0.013496977008277226 -0.005447915325985029 0.6321432986867517 -0.14262373553720592 -0.4407025091185031 -0.16515855504025653
2.0 0.01 -0.02835639251228677 -0.0023600986848974176 0.6300329841424386 -0.050919534966144764 -0.28424340379463187 -0.16803642643482405
2.0100000000000002 0.01 0.014038337450101388 0.01688949906195322 0.6193145480010117 -0.2091100602297295 -0.4176909693874701 0.03778239331458332
2.02 0.01 0.005787217077033506 -0.02363531982327808 0.6264052418385605 -0.049459707496606664 -0.181148059683214 -0.08358763813152742
2.0300000000000002 0.01 0.001169396928627258 -0.01225045138407426 0.6443845574390967 -0.12788272743912285 -0.4266823956703714 -0.0621961843244404
2.04 0.01 0.0030427398590165207 -0.011524875469452753 0.633752422848272 -0.14754942717371844 -0.3144075500147178 0.10077108325395573
2.05 0.01 0.007629358243793005 -0.006682742009422007 0.6291003156007728 0.04375241905231851 -0.4145534391115887 0.05652879900330109
2.06 0.01 -0.011334012738582467 0.003775987385770363 0.6273092356744112 -0.3606119384685468 -0.3972808915655029 -0.09889945944464638
2.07 0.01 0.008752696942358126 -0.0015181098418288277 0.6339382602696667 0.021077282967589553 -0.4763595963992967 0.2217331997377793
2.08 0.01 0.014055045782528641 -0.014420080626662474 0.6249715135926358 0.10518941666857241 -0.4885409152163001 -0.017857289737207026
